MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:98351	Sod1	superoxide dismutase 1, soluble	16		negative regulation of inflammatory response	happens in monocyte		IGI	URS0000021B51_10090 	J:268032 	
MGI:98351	Sod1	superoxide dismutase 1, soluble	16		response to nutrient levels			ISO	RGD:3731 	J:155856 	
MGI:98352	Sod2	superoxide dismutase 2, mitochondrial	17		response to nutrient levels			ISO	RGD:3732 	J:155856 	
MGI:1202296	Sorl1	sortilin-related receptor, LDLR class A repeats-containing	9		diet induced thermogenesis			IMP		J:228024 	
MGI:98364	Sox2	SRY (sex determining region Y)-box 2	3		detection of mechanical stimulus involved in equilibrioception	has the participant inner ear labyrinth,has the participant auditory hair cell		IMP	MGI:2447995 	J:98458 	
MGI:98364	Sox2	SRY (sex determining region Y)-box 2	3		detection of mechanical stimulus involved in sensory perception of sound	happens in organ of Corti,happens in auditory hair cell		IMP	MGI:2447995 	J:98458 	
MGI:98371	Sox9	SRY (sex determining region Y)-box 9	11		cellular response to mechanical stimulus			IDA		J:175306 	
MGI:98362	Sox14	SRY (sex determining region Y)-box 14	9		entrainment of circadian clock	has the participant diencephalon		IMP		J:188332 	
MGI:98363	Sox15	SRY (sex determining region Y)-box 15	11		positive regulation of satellite cell activation involved in skeletal muscle regeneration			IMP		J:122510 	
MGI:1923364	Sp110	Sp110 nuclear body protein	1		innate immune response			IEA	KW-0399 	J:60000 	
MGI:1923364	Sp110	Sp110 nuclear body protein	1		response to bacterium			IDA		J:97668 	
MGI:1923364	Sp110	Sp110 nuclear body protein	1		response to bacterium			IEP		J:190322 	
MGI:1918656	Spaar	small regulatory polypeptide of amino acid response	4		regulation of skeletal muscle tissue regeneration			IMP		J:238474 	
MGI:1922872	Spaca3	sperm acrosome associated 3	11		defense response to Gram-negative bacterium			IBA	PTN000892307 	J:265628 	
MGI:1922872	Spaca3	sperm acrosome associated 3	11		defense response to Gram-positive bacterium			IBA	PTN000892307 	J:265628 	
MGI:2685564	Spaca5	sperm acrosome associated 5	X		defense response to Gram-negative bacterium			IBA	PTN000892307 	J:265628 	
MGI:2685564	Spaca5	sperm acrosome associated 5	X		defense response to Gram-positive bacterium			IBA	PTN000892307 	J:265628 	
MGI:1925378	Spag11a	sperm associated antigen 11A	8		antimicrobial humoral immune response mediated by antimicrobial peptide			IBA	PTN000362998 	J:265628 	
MGI:1925378	Spag11a	sperm associated antigen 11A	8		defense response to bacterium			ISO	X67697 	J:73065 	
MGI:3647173	Spag11b	sperm associated antigen 11B	8		antimicrobial humoral immune response mediated by antimicrobial peptide			ISO	Q08648 	J:164563 	
MGI:2146885	Spata2	spermatogenesis associated 2	2		regulation of inflammatory response			ISO	Q9UM82 	J:164563 	
MGI:1316649	Sphk1	sphingosine kinase 1	11		regulation of microglial cell activation			IMP		J:261928 	
MGI:1316649	Sphk1	sphingosine kinase 1	11		regulation of neuroinflammatory response			IMP		J:261928 	
MGI:1316649	Sphk1	sphingosine kinase 1	11		regulation of neuroinflammatory response			ISO	RGD:620048 	J:155856 	
MGI:1919682	Spink5	serine peptidase inhibitor, Kazal type 5	18		negative regulation of antibacterial peptide production	happens in skin		IMP		J:129736 	
MGI:98384	Spn	sialophorin	7		defense response to bacterium			IMP	MGI:1857246 	J:63492 	
MGI:98384	Spn	sialophorin	7		defense response to bacterium			ISO	P16150 	J:73065 	
MGI:98384	Spn	sialophorin	7		negative regulation of type IV hypersensitivity			IMP	MGI:1857246 	J:88252 	
MGI:98384	Spn	sialophorin	7		regulation of defense response to virus			IMP	MGI:1857246 	J:29272 	
MGI:98384	Spn	sialophorin	7		response to protozoan	has the participant T cell		IDA		J:88255 	
MGI:1923724	Spon2	spondin 2, extracellular matrix protein	5		cellular response to lipopolysaccharide	happens in macrophage		IDA		J:87393 	
MGI:1923724	Spon2	spondin 2, extracellular matrix protein	5		cellular response to lipopolysaccharide	happens in macrophage		IMP	MGI:3026870 	J:87393 	
MGI:1923724	Spon2	spondin 2, extracellular matrix protein	5		defense response to bacterium	happens in macrophage		IMP	MGI:3026870 	J:87393 	
MGI:1923724	Spon2	spondin 2, extracellular matrix protein	5		defense response to fungus	happens in macrophage		IMP	MGI:3026870 	J:87393 	
MGI:1923724	Spon2	spondin 2, extracellular matrix protein	5		defense response to virus			IMP	MGI:3026870 	J:87393 	
MGI:1923724	Spon2	spondin 2, extracellular matrix protein	5		induction of bacterial agglutination			IDA		J:87393 	
MGI:1923724	Spon2	spondin 2, extracellular matrix protein	5		innate immune response			IMP	MGI:3026870 	J:87393 	
MGI:1923724	Spon2	spondin 2, extracellular matrix protein	5		response to lipopolysaccharide			IMP	MGI:3026870 	J:87393 	
MGI:98389	Spp1	secreted phosphoprotein 1	5		neutrophil chemotaxis	results in the movement of mature neutrophil		IDA		J:170901 	
MGI:98389	Spp1	secreted phosphoprotein 1	5		neutrophil chemotaxis	results in the movement of mature neutrophil		IGI	MGI:104756 	J:170901 	
MGI:98389	Spp1	secreted phosphoprotein 1	5		response to vitamin D			ISO	P10451 	J:164563 	
MGI:2442262	Spx	spexin hormone	6		negative regulation of appetite			IDA		J:211316 	
MGI:2442262	Spx	spexin hormone	6		negative regulation of appetite			ISO	RGD:1587448 	J:155856 	
MGI:107606	Srebf1	sterol regulatory element binding transcription factor 1	11		cellular response to starvation			IDA		J:118822 	
MGI:107606	Srebf1	sterol regulatory element binding transcription factor 1	11		cellular response to starvation			ISO	RGD:69423 	J:155856 	
MGI:107585	Srebf2	sterol regulatory element binding factor 2	15		cellular response to starvation			ISO	Q12772 	J:164563 	
MGI:106658	Srf	serum response factor	17		positive regulation of transcription by glucose			ISO	RGD:1559787 	J:155856 	
MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	7		defense response to Gram-negative bacterium			IDA		J:169177 	
MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	7		defense response to Gram-positive bacterium			IDA		J:169177 	
MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	7		detection of bacterial lipoprotein			IDA		J:169177 	
MGI:3606211	Ssc5d	scavenger receptor cysteine rich family, 5 domains	7		innate immune response			NAS		J:169177 	
MGI:2686240	Ssh1	slingshot protein phosphatase 1	5		cellular response to ATP			ISO	Q8WYL5 	J:142802 	
MGI:108470	St6gal1	beta galactoside alpha 2,6 sialyltransferase 1	16		negative regulation of chemotaxis			ISO	RGD:3676 	J:155856 	
MGI:1917606	St13	suppression of tumorigenicity 13	15		response to bacterium			IEP		J:190322 	
MGI:2178742	Stab1	stabilin 1	14		defense response to bacterium			ISO	Q9NY15 	J:164563 	
MGI:2178743	Stab2	stabilin 2	10		defense response to bacterium			ISO	Q8WWQ8 	J:164563 	
MGI:2178743	Stab2	stabilin 2	10		defense response to Gram-positive bacterium			ISO	Q8WWQ8 	J:164563 	
MGI:1926193	Stap1	signal transducing adaptor family member 1	5		cellular response to lipopolysaccharide			IDA		J:144524 	
MGI:1926193	Stap1	signal transducing adaptor family member 1	5		negative regulation of macrophage chemotaxis			IMP		J:144524 	
MGI:1926193	Stap1	signal transducing adaptor family member 1	5		positive regulation of microglial cell activation			IMP		J:144524 	
MGI:1926193	Stap1	signal transducing adaptor family member 1	5		response to bacterium			IEP		J:190322 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		cellular response to interferon-gamma			ISO	P42224 	J:164563 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		cellular response to lipopolysaccharide			IMP	MGI:1861949 	J:173334 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		defense response to virus			ISO	P42224 	J:164563 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		interferon-gamma-mediated signaling pathway			IMP		J:197518 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		interferon-gamma-mediated signaling pathway			ISO	P42224 	J:164563 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		lipopolysaccharide-mediated signaling pathway	happens in macrophage		IDA		J:84896 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		positive regulation of defense response to virus by host			ISO	P42224 	J:164563 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		response to bacterium	has the participant macrophage		IDA		J:96405 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		response to lipopolysaccharide	happens in macrophage		IDA		J:84896 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		response to mechanical stimulus			ISO	RGD:3771 	J:155856 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		response to nutrient			ISO	RGD:3771 	J:155856 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		response to type I interferon	happens in lung		IDA		J:222665 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		type I interferon signaling pathway			IBA	PTN002623830 	J:265628 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		type I interferon signaling pathway			IMP		J:197518 J:219043 	
MGI:103063	Stat1	signal transducer and activator of transcription 1	1		type I interferon signaling pathway			ISO	P42224 	J:164563 	
MGI:103039	Stat2	signal transducer and activator of transcription 2	10		defense response to virus			ISO	P52630 	J:164563 	
MGI:103039	Stat2	signal transducer and activator of transcription 2	10		type I interferon signaling pathway			IBA	PTN002623821 	J:265628 	
MGI:103039	Stat2	signal transducer and activator of transcription 2	10		type I interferon signaling pathway			IMP		J:219043 	
MGI:103039	Stat2	signal transducer and activator of transcription 2	10		type I interferon signaling pathway			ISO	P52630 	J:164563 	
MGI:103036	Stat5a	signal transducer and activator of transcription 5A	11		positive regulation of inflammatory response			IGI	MGI:103035 	J:98325 	
MGI:103036	Stat5a	signal transducer and activator of transcription 5A	11		positive regulation of natural killer cell mediated cytotoxicity	regulates a function/process that happens in natural killer cell		IMP	MGI:1857249 	J:112035 	
MGI:103035	Stat5b	signal transducer and activator of transcription 5B	11		positive regulation of inflammatory response			IGI	MGI:103036 	J:98325 	
MGI:103035	Stat5b	signal transducer and activator of transcription 5B	11		positive regulation of natural killer cell mediated cytotoxicity	regulates a function/process that happens in natural killer cell		IMP	MGI:2181592 	J:112035 	
MGI:103035	Stat5b	signal transducer and activator of transcription 5B	11		response to lipopolysaccharide			ISO	RGD:3774 	J:155856 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		activation of innate immune response			IBA	PTN002855811 	J:265628 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		activation of innate immune response			IMP		J:196209 J:196251 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		activation of innate immune response			ISO	Q86WV6 	J:164563 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		defense response to virus			IBA	PTN002855811 	J:265628 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		defense response to virus			IMP		J:153502 J:176439 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		defense response to virus			ISO	Q86WV6 	J:164563 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		innate immune response			IBA	PTN005046674 	J:265628 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		innate immune response			IMP		J:150011 J:153502 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		innate immune response			ISO	Q86WV6 	J:164563 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		positive regulation of defense response to virus by host			ISO	Q86WV6 	J:164563 	
MGI:1919762	Sting1	stimulator of interferon response cGAMP interactor 1	18		regulation of inflammatory response			IGI	MGI:1328317 	J:239522 	
MGI:2385007	Stk24	serine/threonine kinase 24	14		cellular response to starvation			ISO	Q9Y6E0 	J:164563 	
MGI:2385007	Stk24	serine/threonine kinase 24	14		positive regulation of axon regeneration			ISO	RGD:1561742 	J:155856 	
MGI:2385007	Stk24	serine/threonine kinase 24	14		regulation of axon regeneration			ISO	Q9Y6E0 	J:164563 	
MGI:1917665	Stk26	serine/threonine kinase 26	X		cellular response to starvation			ISO	Q9P289 	J:164563 	
MGI:1858416	Stk39	serine/threonine kinase 39	2		positive regulation of T cell chemotaxis			ISO	Q9UEW8 	J:164563 	
MGI:1858416	Stk39	serine/threonine kinase 39	2		regulation of inflammatory response			IDA		J:179189 	
MGI:1918319	Stox2	storkhead box 2	8		response to bacterium			IEP		J:190322 	
MGI:107742	Stra6	stimulated by retinoic acid gene 6	9		vocal learning			ISO	Q9BX79 	J:164563 	
MGI:104626	Strbp	spermatid perinuclear RNA binding protein	2		mechanosensory behavior			IMP	MGI:3033751 	J:69466 	
MGI:2153816	Strc	stereocilin	2		detection of mechanical stimulus involved in sensory perception of sound			IMP	MGI:3818633 	J:141421 	
MGI:103077	Stx3	syntaxin 3	19		positive regulation of chemotaxis			ISO	Q13277 	J:164563 	
MGI:893577	Stx4a	syntaxin 4A (placental)	7		cellular response to interferon-gamma			IDA		J:143718 	
MGI:893577	Stx4a	syntaxin 4A (placental)	7		positive regulation of chemotaxis			ISO	Q12846 	J:164563 	
MGI:1890156	Stx8	syntaxin 8	11		cellular response to interferon-gamma			IDA		J:143718 	
MGI:1921982	Stx11	syntaxin 11	10		cellular response to interferon-gamma			IDA		J:143718 	
MGI:1921982	Stx11	syntaxin 11	10		natural killer cell degranulation	happens in natural killer cell		IMP	MGI:5461477 	J:191103 J:194197 	
MGI:1921982	Stx11	syntaxin 11	10		natural killer cell mediated cytotoxicity	has the participant natural killer cell		IMP	MGI:5461477 	J:191103 	
MGI:107363	Stxbp1	syntaxin binding protein 1	2		cellular response to interferon-gamma			IDA		J:143718 	
MGI:107370	Stxbp2	syntaxin binding protein 2	8		cellular response to interferon-gamma			IDA		J:143718 	
MGI:107362	Stxbp3	syntaxin binding protein 3	3		cellular response to interferon-gamma			IDA		J:143718 	
MGI:1342296	Stxbp4	syntaxin binding protein 4	11		cellular response to interferon-gamma			IDA		J:143718 	
MGI:1934135	Sucnr1	succinate receptor 1	3		positive regulation of chemotaxis	happens in adipose macrophage		IMP	MGI:3828087 	J:243305 	
MGI:1934135	Sucnr1	succinate receptor 1	3		positive regulation of inflammatory response	happens in adipose tissue		IMP	MGI:3828087 	J:243305 	
MGI:2446117	Suox	sulfite oxidase	10		response to nutrient			ISO	RGD:619994 	J:155856 	
MGI:2138351	Susd4	sushi domain containing 4	1		negative regulation of complement activation, alternative pathway			ISO	Q5VX71 	J:164563 	
MGI:1298390	Swap70	SWA-70 protein	7		positive regulation of mast cell chemotaxis			IMP		J:95122 	
MGI:99515	Syk	spleen tyrosine kinase	13		cellular response to molecule of fungal origin			IMP		J:97989 	
MGI:99515	Syk	spleen tyrosine kinase	13		defense response to bacterium			IMP		J:155479 	
MGI:99515	Syk	spleen tyrosine kinase	13		innate immune response			IMP		J:97989 	
MGI:99515	Syk	spleen tyrosine kinase	13		neutrophil chemotaxis			ISO	P43405 	J:164563 	
MGI:99515	Syk	spleen tyrosine kinase	13		regulation of platelet activation			IMP		J:40327 	
MGI:99515	Syk	spleen tyrosine kinase	13		regulation of platelet aggregation			IBA	PTN000700479 	J:265628 	
MGI:99515	Syk	spleen tyrosine kinase	13		regulation of platelet aggregation			IMP		J:40327 	
MGI:1891690	Syncrip	synaptotagmin binding, cytoplasmic RNA interacting protein	9		cellular response to interferon-gamma			ISO	O60506 	J:164563 	
MGI:1859547	Syt11	synaptotagmin XI	3		negative regulation of microglial cell activation			IDA		J:244524 	
MGI:1859547	Syt11	synaptotagmin XI	3		regulation of defense response to bacterium	happens in macrophage		IMP		J:193251 	
MGI:3033336	Szt2	SZT2 subunit of KICSTOR complex	4		cellular response to amino acid starvation			ISO	Q5T011 	J:164563 	
MGI:3033336	Szt2	SZT2 subunit of KICSTOR complex	4		cellular response to glucose starvation			ISO	Q5T011 	J:164563 	
MGI:3033336	Szt2	SZT2 subunit of KICSTOR complex	4		response to nutrient levels			IMP		J:241016 	
MGI:1915902	Tab2	TGF-beta activated kinase 1/MAP3K7 binding protein 2	10		response to lipopolysaccharide			ISO	Q9NYJ8 	J:164563 	
MGI:98474	Tac1	tachykinin 1	6		antibacterial humoral response			ISO	P20366 	J:164563 	
MGI:98474	Tac1	tachykinin 1	6		antifungal humoral response			ISO	P20366 	J:164563 	
MGI:98474	Tac1	tachykinin 1	6		antimicrobial humoral immune response mediated by antimicrobial peptide			ISO	P20366 	J:164563 	
MGI:98474	Tac1	tachykinin 1	6		defense response to Gram-negative bacterium			ISO	P20366 	J:164563 	
MGI:98474	Tac1	tachykinin 1	6		defense response to Gram-positive bacterium			ISO	P20366 	J:164563 	
MGI:98474	Tac1	tachykinin 1	6		detection of temperature stimulus involved in sensory perception of pain			ISO	P20366 	J:164563 	
MGI:98474	Tac1	tachykinin 1	6		innate immune response			ISO	P20366 	J:164563 	
MGI:98474	Tac1	tachykinin 1	6		positive regulation of acute inflammatory response			ISO	RGD:3807 	J:155856 	
MGI:98474	Tac1	tachykinin 1	6		response to yeast			ISO	P20366 	J:164563 	
MGI:1931130	Tac4	tachykinin 4	11		detection of temperature stimulus involved in sensory perception of pain			ISO	RGD:628842 	J:155856 	
MGI:98475	Tacr1	tachykinin receptor 1	6		response to auditory stimulus			ISO	RGD:3811 	J:155856 	
MGI:1336878	Taf1	TATA-box binding protein associated factor 1	X		cellular response to ATP			ISO	P21675 	J:164563 	
MGI:3046463	Tafa3	TAFA chemokine like family member 3	3		negative regulation of microglial cell activation			IBA	PTN001273110 	J:265628 	
MGI:3046463	Tafa3	TAFA chemokine like family member 3	3		negative regulation of microglial cell activation	happens in inflammatory macrophage		IDA		J:219578 	
MGI:3046463	Tafa3	TAFA chemokine like family member 3	3		positive regulation of microglial cell activation			IBA	PTN001273110 	J:265628 	
MGI:3046463	Tafa3	TAFA chemokine like family member 3	3		positive regulation of microglial cell activation	happens in alternatively activated macrophage		IDA		J:219578 	
MGI:2444563	Tafa4	TAFA chemokine like family member 4	6		macrophage chemotaxis			IBA	PTN000788808 	J:265628 	
MGI:2444563	Tafa4	TAFA chemokine like family member 4	6		macrophage chemotaxis			IDA		J:271704 	
MGI:3615484	Tagap	T cell activation Rho GTPase activating protein	17		defense response to virus			IMP	MGI:3603008 	J:222462 	
MGI:98483	Tap1	transporter 1, ATP-binding cassette, sub-family B (MDR/TAP)	17		protection from natural killer cell mediated cytotoxicity			ISO	RGD:3817 	J:155856 	
MGI:98484	Tap2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	17		protection from natural killer cell mediated cytotoxicity			ISO	RGD:3818 	J:155856 	
MGI:98484	Tap2	transporter 2, ATP-binding cassette, sub-family B (MDR/TAP)	17		response to molecule of bacterial origin	has the participant T cell		IMP		J:104295 	
MGI:103027	Tarbp2	TARBP2, RISC loading complex RNA binding subunit	15		negative regulation of defense response to virus by host			ISO	Q15633 	J:164563 	
MGI:2442280	Tarm1	T cell-interacting, activating receptor on myeloid cells 1	7		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2442280	Tarm1	T cell-interacting, activating receptor on myeloid cells 1	7		positive regulation of cytokine production involved in inflammatory response			IDA		J:243472 	
MGI:1919488	Tbc1d5	TBC1 domain family, member 5	17		response to starvation			ISO	Q92609 	J:164563 	
MGI:1914831	Tbc1d23	TBC1 domain family, member 23	16		regulation of inflammatory response			IMP	MGI:3857844 	J:181861 	
MGI:1929658	Tbk1	TANK-binding kinase 1	10		activation of innate immune response	has the participant fibroblast		IMP	MGI:3046789 	J:96405 	
MGI:1929658	Tbk1	TANK-binding kinase 1	10		defense response to Gram-positive bacterium	has the participant fibroblast		IMP	MGI:3046789 	J:96405 	
MGI:1929658	Tbk1	TANK-binding kinase 1	10		defense response to virus			IEA	KW-0051 	J:60000 	
MGI:1929658	Tbk1	TANK-binding kinase 1	10		innate immune response			ISO	Q9UHD2 	J:164563 	
MGI:1929658	Tbk1	TANK-binding kinase 1	10		positive regulation of type I interferon-mediated signaling pathway			IMP		J:235021 	
MGI:1929658	Tbk1	TANK-binding kinase 1	10		positive regulation of xenophagy			IMP		J:222675 	
MGI:1920424	Tbkbp1	TBK1 binding protein 1	11		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2441730	Tbl1xr1	transducin (beta)-like 1X-linked receptor 1	3		response to dietary excess			IMP	MGI:5511131 	J:198124 	
MGI:1351652	Tbl2	transducin (beta)-like 2	5		cellular response to glucose starvation			ISO	Q9Y4P3 	J:164563 	
MGI:107404	Tbr1	T-box brain gene 1	2		regulation of axon guidance			IMP	MGI:2179766 	J:76341 	
MGI:107404	Tbr1	T-box brain gene 1	2		regulation of axon guidance	happens in telencephalon		IMP	MGI:2179766 	J:208050 	
MGI:98496	Tbxa2r	thromboxane A2 receptor	10		cellular response to lipopolysaccharide			ISO	RGD:3825 	J:155856 	
MGI:98496	Tbxa2r	thromboxane A2 receptor	10		positive regulation of blood coagulation			ISO	RGD:3825 	J:155856 	
MGI:98496	Tbxa2r	thromboxane A2 receptor	10		response to lipopolysaccharide			IMP	MGI:2667333 	J:98317 	
MGI:1330233	Tcap	titin-cap	11		detection of muscle stretch			IBA	PTN002689097 	J:265628 	
MGI:1330233	Tcap	titin-cap	11		detection of muscle stretch			ISO	O15273 	J:164563 	
MGI:98510	Tcf3	transcription factor 3	10		response to lipopolysaccharide	happens in precursor B cell		IMP	MGI:2178112 	J:105503 	
MGI:1202879	Tcf7l2	transcription factor 7 like 2, T cell specific, HMG box	19		cellular response to starvation			IMP	MGI:5430317 	J:193325 	
MGI:98555	Tcra-J	T cell receptor alpha, joining region	14		response to protozoan			IMP	MGI:2180736 	J:94792 	
MGI:98658	Tdgf1	teratocarcinoma-derived growth factor 1	9		cellular response to interferon-gamma			ISO	P13385 	J:164563 	
MGI:98662	Tec	tec protein tyrosine kinase	5		regulation of platelet activation			IBA	PTN000700439 	J:265628 	
MGI:98662	Tec	tec protein tyrosine kinase	5		regulation of platelet activation			ISO	P42680 	J:164563 	
MGI:1345184	Tenm2	teneurin transmembrane protein 2	11		axon guidance			ISO	Q9NT68 	J:164563 	
MGI:2670964	Tent5a	terminal nucleotidyltransferase 5A	9		response to bacterium			IEP		J:190322 	
MGI:104671	Tfap2a	transcription factor AP-2, alpha	13		response to lipopolysaccharide			ISO	RGD:1310267 	J:155856 	
MGI:103270	Tfeb	transcription factor EB	17		defense response to Gram-negative bacterium			IMP		J:233673 	
MGI:103270	Tfeb	transcription factor EB	17		regulation of defense response to bacterium, incompatible interaction			IMP		J:233673 	
MGI:1306805	Tff2	trefoil factor 2 (spasmolytic protein 1)	17		negative regulation of inflammatory response	regulates a function/process that has the participant pyloric antrum		IMP	MGI:2179101 	J:127260 	
MGI:1306805	Tff2	trefoil factor 2 (spasmolytic protein 1)	17		negative regulation of inflammatory response	regulates a function/process that has the participant stomach		IMP	MGI:2179101 	J:116628 	
MGI:1095418	Tfpi	tissue factor pathway inhibitor	2		negative regulation of blood coagulation			ISO	P10646 	J:164563 	
MGI:98822	Tfrc	transferrin receptor	16		cellular response to extracellular stimulus	uses CHEBI:18248		TAS		J:222266 	
MGI:98725	Tgfb1	transforming growth factor, beta 1	7		defense response to fungus, incompatible interaction			ISO	RGD:69051 	J:155856 	
MGI:98725	Tgfb1	transforming growth factor, beta 1	7		lipopolysaccharide-mediated signaling pathway			ISO	P01137 	J:164563 	
MGI:98725	Tgfb1	transforming growth factor, beta 1	7		positive regulation of chemotaxis			ISO	P01137 	J:164563 	
MGI:98726	Tgfb2	transforming growth factor, beta 2	1		axon guidance	happens in 4th arch artery,has the participant neuron neural crest derived		IMP	MGI:1888389 	J:95075 	
MGI:98731	Tgm2	transglutaminase 2, C polypeptide	2		positive regulation of inflammatory response			ISO	RGD:621081 	J:155856 	
MGI:98734	Tgtp1	T cell specific GTPase 1	11		response to bacterium			IEP		J:190322 	
MGI:98734	Tgtp1	T cell specific GTPase 1	11		response to interferon-gamma			IDA		J:113847 	
MGI:98734	Tgtp1	T cell specific GTPase 1	11		response to virus			IDA		J:113847 	
MGI:98736	Thbd	thrombomodulin	2		negative regulation of blood coagulation			IEA	IPR016316 	J:72247 	
MGI:98737	Thbs1	thrombospondin 1	2		negative regulation of endothelial cell chemotaxis			ISO	P07996 	J:101420 	
MGI:98737	Thbs1	thrombospondin 1	2		negative regulation of fibrinolysis			ISO	P07996 	J:164563 	
MGI:98737	Thbs1	thrombospondin 1	2		positive regulation of blood coagulation			ISO	P07996 	J:164563 	
MGI:98737	Thbs1	thrombospondin 1	2		positive regulation of chemotaxis			ISO	P07996 	J:164563 	
MGI:98737	Thbs1	thrombospondin 1	2		positive regulation of macrophage chemotaxis			IMP		J:155187 	
MGI:98737	Thbs1	thrombospondin 1	2		response to mechanical stimulus			ISO	RGD:1588455 	J:155856 	
MGI:1101779	Thbs4	thrombospondin 4	13		positive regulation of neutrophil chemotaxis			ISO	P35443 	J:164563 	
MGI:109126	Thrsp	thyroid hormone responsive	7		response to bacterium			IEP		J:190322 	
MGI:103306	Tiam1	T cell lymphoma invasion and metastasis 1	16		positive regulation of Schwann cell chemotaxis			ISO	RGD:1307455 	J:155856 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		cellular response to lipopolysaccharide	happens in macrophage		IMP		J:123633 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		defense response to virus	has the participant serum|has the participant spleen|has the participant macrophage		IMP	MGI:2679794 	J:84896 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		innate immune response			IEA	IPR017278 	J:72247 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		innate immune response			IEA	KW-0399 	J:60000 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		lipopolysaccharide-mediated signaling pathway	happens in macrophage		IMP	MGI:2679794 	J:84896 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		lipopolysaccharide-mediated signaling pathway	happens in fibroblast		IMP	MGI:3029019 	J:84679 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		MyD88-independent toll-like receptor signaling pathway	happens in macrophage		IMP	MGI:2679794 	J:84896 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		MyD88-independent toll-like receptor signaling pathway	happens in fibroblast		IMP	MGI:3029019 	J:84679 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		positive regulation of cytokine production involved in inflammatory response	regulates a function/process that happens in macrophage		IMP		J:158401 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		response to lipopolysaccharide	happens in macrophage		IGI	MGI:108005 	J:84896 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		response to lipopolysaccharide	happens in macrophage		IMP	MGI:2679794 	J:84896 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		response to lipopolysaccharide	happens in fibroblast|happens in macrophage		IMP	MGI:3029019 	J:84679 	
MGI:2147032	Ticam1	toll-like receptor adaptor molecule 1	17		TRIF-dependent toll-like receptor signaling pathway	happens in macrophage,is upstream of regulation of autophagy		IMP		J:123633 	
MGI:3040056	Ticam2	toll-like receptor adaptor molecule 2	18		cellular response to lipopolysaccharide			ISO	Q86XR7 	J:164563 	
MGI:3040056	Ticam2	toll-like receptor adaptor molecule 2	18		defense response to virus			IMP		J:222462 	
MGI:3040056	Ticam2	toll-like receptor adaptor molecule 2	18		innate immune response			IEA	KW-0399 	J:60000 	
MGI:3040056	Ticam2	toll-like receptor adaptor molecule 2	18		negative regulation of toll-like receptor 4 signaling pathway			ISO	Q86XR7 	J:164563 	
MGI:3040056	Ticam2	toll-like receptor adaptor molecule 2	18		positive regulation of toll-like receptor 4 signaling pathway			ISO	Q86XR7 	J:164563 	
