MGI Gene/Marker ID	Symbol	Name	Chr	Qualifier	Annotated Term	Context	Proteoform	Evidence	Inferred From	Reference(s)
MGI:2679262	Rgma	repulsive guidance molecule family member A	7		negative regulation of neuron projection development			IGI	MGI:1096335 MGI:2443718 	J:227692 	
MGI:2679262	Rgma	repulsive guidance molecule family member A	7		negative regulation of neuron projection development			IMP		J:227692 	
MGI:2679262	Rgma	repulsive guidance molecule family member A	7		negative regulation of neuron projection development			ISO	RGD:1311983 	J:155856 	
MGI:2679262	Rgma	repulsive guidance molecule family member A	7		neural tube closure	has the participant neural tube		IMP	MGI:3029714 	J:87768 	
MGI:2679262	Rgma	repulsive guidance molecule family member A	7		neuron projection development			IMP		J:227692 	
MGI:2679262	Rgma	repulsive guidance molecule family member A	7		positive regulation of neuron projection development			ISO	RGD:1311983 	J:155856 	
MGI:2679262	Rgma	repulsive guidance molecule family member A	7		regulation of neuron projection development			IEA	IPR033607 	J:72247 	
MGI:108024	Rgn	regucalcin	X		negative regulation of bone development			ISO	RGD:3560 	J:155856 	
MGI:1098271	Rgs2	regulator of G-protein signaling 2	1		negative regulation of cell growth involved in cardiac muscle cell development			ISO	RGD:621665 	J:155856 	
MGI:1098271	Rgs2	regulator of G-protein signaling 2	1		positive regulation of neuron projection development			ISO	RGD:621665 	J:155856 	
MGI:108409	Rgs4	regulator of G-protein signaling 4	1		negative regulation of cell growth involved in cardiac muscle cell development			ISO	RGD:3567 	J:155856 	
MGI:1354730	Rgs6	regulator of G-protein signaling 6	12		positive regulation of neuron differentiation			ISO	RGD:3569 	J:155856 	
MGI:1859709	Rgs14	regulator of G-protein signaling 14	13		positive regulation of neurogenesis			ISO	RGD:620003 	J:155856 	
MGI:1202713	Rhag	Rhesus blood group-associated A glycoprotein	17		erythrocyte development			IMP	MGI:5318589 	J:182122 	
MGI:2444684	Rhbdd3	rhomboid domain containing 3	11		liver development			IMP	MGI:5516031 	J:197348 	
MGI:1202882	Rhd	Rh blood group, D antigen	4		erythrocyte development			IMP	MGI:5318588 	J:182122 	
MGI:97912	Rheb	Ras homolog enriched in brain	5		positive regulation of oligodendrocyte differentiation	regulates a function/process that happens in brain,happens in oligodendrocyte precursor cell		IMP	MGI:2179311 MGI:3850507 	J:217386 	
MGI:97912	Rheb	Ras homolog enriched in brain	5		regulation of type B pancreatic cell development			ISO	Q15382 	J:164563 	
MGI:97914	Rho	rhodopsin	6		retina development in camera-type eye	results in the development of retina		IMP		J:166679 	
MGI:1096342	Rhoa	ras homolog family member A	9		alpha-beta T cell lineage commitment			IMP		J:221513 	
MGI:1096342	Rhoa	ras homolog family member A	9		beta selection			IMP		J:221513 	
MGI:1096342	Rhoa	ras homolog family member A	9		cerebral cortex cell migration	happens in neocortex,results in the movement of CNS neuron (sensu Vertebrata)		IMP	MGI:4950374 	J:182669 	
MGI:1096342	Rhoa	ras homolog family member A	9		forebrain radial glial cell differentiation	happens in cerebral cortex		IMP	MGI:4950374 	J:182669 	
MGI:1096342	Rhoa	ras homolog family member A	9		negative regulation of cell migration involved in sprouting angiogenesis			ISO	P61586 	J:168264 	
MGI:1096342	Rhoa	ras homolog family member A	9		negative regulation of neuron differentiation			ISO	RGD:619921 	J:155856 	
MGI:1096342	Rhoa	ras homolog family member A	9		negative regulation of neuron projection development			ISO	RGD:619921 	J:155856 	
MGI:1096342	Rhoa	ras homolog family member A	9		ossification involved in bone maturation			IMP		J:178104 	
MGI:1096342	Rhoa	ras homolog family member A	9		positive regulation of alpha-beta T cell differentiation			IMP		J:221513 	
MGI:1096342	Rhoa	ras homolog family member A	9		positive regulation of neuron differentiation			ISO	O35791 P61586 	J:117491 	
MGI:1096342	Rhoa	ras homolog family member A	9		regulation of dendrite development			ISO	RGD:619921 	J:155856 	
MGI:1096342	Rhoa	ras homolog family member A	9		regulation of neuron projection development			IDA		J:177108 	
MGI:1096342	Rhoa	ras homolog family member A	9		skeletal muscle tissue development	results in the development of smooth muscle tissue		IDA		J:75088 	
MGI:107949	Rhob	ras homolog family member B	12		angiogenesis			IEA	KW-0037 	J:60000 	
MGI:107949	Rhob	ras homolog family member B	12		positive regulation of angiogenesis			IMP		J:86323 	
MGI:1920546	Rhobtb3	Rho-related BTB domain containing 3	13		male gonad development			IMP	MGI:4362349 	J:226884 	
MGI:1920546	Rhobtb3	Rho-related BTB domain containing 3	13		motor neuron axon guidance			IBA	PTN002784640 	J:265628 	
MGI:1928370	Rhog	ras homolog family member G	7		motor neuron axon guidance			IBA	PTN002784640 	J:265628 	
MGI:1921984	Rhoh	ras homolog family member H	5		positive regulation of T cell differentiation			ISO	Q15669 	J:164563 	
MGI:1921984	Rhoh	ras homolog family member H	5		T cell differentiation			IDA		J:113565 J:143161 	
MGI:1931551	Rhoj	ras homolog family member J	12		angiogenesis			IEA	KW-0037 	J:60000 	
MGI:1931551	Rhoj	ras homolog family member J	12		positive regulation of cell migration involved in sprouting angiogenesis			ISO	Q9H4E5 	J:164563 	
MGI:1931551	Rhoj	ras homolog family member J	12		regulation of sprouting angiogenesis			ISO	Q9H4E5 	J:164563 	
MGI:1931551	Rhoj	ras homolog family member J	12		retina vasculature morphogenesis in camera-type eye			IMP	MGI:4365246 	J:188649 	
MGI:2141866	Ric8a	RIC8 guanine nucleotide exchange factor A	7		vasculature development	results in the development of yolk sac		IMP	MGI:3608888 	J:166847 	
MGI:1098622	Rif1	replication timing regulatory factor 1	2		positive regulation of isotype switching			IMP		J:193246 J:195061 J:197099 	
MGI:2152971	Rims1	regulating synaptic membrane exocytosis 1	1		positive regulation of dendrite extension			ISO	Q86UR5 	J:164563 	
MGI:2152972	Rims2	regulating synaptic membrane exocytosis 2	15		positive regulation of dendrite extension			ISO	Q9UQ26 	J:164563 	
MGI:1101770	Ring1	ring finger protein 1	17		camera-type eye morphogenesis	has the participant lens|has the participant eye anterior chamber		IGI	MGI:99150 	J:109284 	
MGI:108212	Ripk1	receptor (TNFRSF)-interacting serine-threonine kinase 1	13		negative regulation of cardiac muscle cell proliferation			IMP		J:268034 	
MGI:108212	Ripk1	receptor (TNFRSF)-interacting serine-threonine kinase 1	13		positive regulation of macrophage differentiation			ISO	Q13546 	J:164563 	
MGI:1891456	Ripk2	receptor (TNFRSF)-interacting serine-threonine kinase 2	4		positive regulation of T-helper 1 cell differentiation			IMP	MGI:2446070 	J:75401 	
MGI:2154952	Ripk3	receptor-interacting serine-threonine kinase 3	14		lymph node development			IGI	Q61160 	J:176448 	
MGI:2154952	Ripk3	receptor-interacting serine-threonine kinase 3	14		spleen development			IGI	Q61160 	J:176448 	
MGI:2154952	Ripk3	receptor-interacting serine-threonine kinase 3	14		T cell differentiation in thymus			IGI	Q61160 	J:176448 	
MGI:2154952	Ripk3	receptor-interacting serine-threonine kinase 3	14		thymus development			IGI	Q61160 	J:176448 	
MGI:2444879	Ripor2	RHO family interacting cell polarization regulator 2	13		auditory receptor cell stereocilium organization			IMP		J:234083 	
MGI:2444879	Ripor2	RHO family interacting cell polarization regulator 2	13		muscle organ development			IEA	KW-0517 	J:60000 	
MGI:2444879	Ripor2	RHO family interacting cell polarization regulator 2	13		skeletal muscle fiber development			IEA	IPR033035 	J:72247 	
MGI:3614797	Ripply1	ripply transcriptional repressor 1	X		bone morphogenesis	has the participant vertebra		IGI	MGI:2685968 	J:161418 	
MGI:3614797	Ripply1	ripply transcriptional repressor 1	X		bone morphogenesis	has the participant vertebra		IMP	MGI:4459309 	J:161418 	
MGI:2685968	Ripply2	ripply transcriptional repressor 2	9		bone morphogenesis	has the participant vertebra		IGI	MGI:3614797 	J:161418 	
MGI:2181192	Ripply3	ripply transcriptional repressor 3	16		heart development			IMP		J:167713 	
MGI:2181192	Ripply3	ripply transcriptional repressor 3	16		pharyngeal system development			IMP		J:167713 	
MGI:108054	Rit2	Ras-like without CAAX 2	18		negative regulation of neuron projection development			IGI	P61589 	J:233584 	
MGI:108054	Rit2	Ras-like without CAAX 2	18		positive regulation of neuron projection development			IBA	PTN000632253 	J:265628 	
MGI:108054	Rit2	Ras-like without CAAX 2	18		positive regulation of neuron projection development			IDA		J:233584 	
MGI:108054	Rit2	Ras-like without CAAX 2	18		positive regulation of neuron projection development	happens in neuron		IGI	P01139 	J:76551 	
MGI:108054	Rit2	Ras-like without CAAX 2	18		positive regulation of neuron projection development			ISO	RGD:1307654 	J:155856 	
MGI:108054	Rit2	Ras-like without CAAX 2	18		positive regulation of neuron projection development			ISO	Q99578 	J:164563 	
MGI:1922021	Rita1	RBPJ interacting and tubulin associated 1	5		nervous system development			IEA	KW-0524 	J:60000 	
MGI:97931	Rln1	relaxin 1	19		mammary gland morphogenesis			IMP		J:52024 	
MGI:97931	Rln1	relaxin 1	19		nipple development			IMP		J:52024 	
MGI:97931	Rln1	relaxin 1	19		prostate gland growth	happens in prostate gland epithelium		IMP	MGI:2668458 	J:84575 	
MGI:97931	Rln1	relaxin 1	19	NOT	prostate gland growth	happens in prostate gland epithelium		IMP	MGI:2668458 	J:150610 	
MGI:1922269	Rnase10	ribonuclease, RNase A family, 10 (non-active)	14		male gonad development			IGI	MGI:88064 	J:173897 	
MGI:1922269	Rnase10	ribonuclease, RNase A family, 10 (non-active)	14		seminiferous tubule development			IGI	MGI:88064 	J:173897 	
MGI:2444878	Rnd1	Rho family GTPase 1	15		neuron remodeling			ISO	Q92730 	J:164563 	
MGI:1338755	Rnd2	Rho family GTPase 2	11		positive regulation of collateral sprouting	regulates a function/process that happens in hippocampus,regulates a function/process that happens in CNS neuron (sensu Vertebrata)		IMP		J:196844 	
MGI:1921382	Rnf6	ring finger protein (C3H2C3 type) 6	5		negative regulation of axon extension	regulates a function/process that happens in hippocampus,regulates a function/process that happens in CNS neuron (sensu Vertebrata)		IGI	MGI:104572 	J:101335 	
MGI:1921382	Rnf6	ring finger protein (C3H2C3 type) 6	5		negative regulation of axon extension	regulates a function/process that happens in hippocampus,regulates a function/process that happens in CNS neuron (sensu Vertebrata)		IMP		J:101335 	
MGI:1337096	Rnf7	ring finger protein 7	9		cerebral cortex radially oriented cell migration			IGI	MGI:108554 	J:205551 	
MGI:1337096	Rnf7	ring finger protein 7	9		cerebral cortex radially oriented cell migration			IMP		J:205551 	
MGI:1337096	Rnf7	ring finger protein 7	9		radial glia guided migration of Purkinje cell			IGI	MGI:108554 	J:205551 	
MGI:1337096	Rnf7	ring finger protein 7	9		radial glia guided migration of Purkinje cell			IMP		J:205551 	
MGI:1929069	Rnf8	ring finger protein 8	17		isotype switching			IMP		J:156522 	
MGI:1859162	Rnf10	ring finger protein 10	5		negative regulation of Schwann cell proliferation			ISO	RGD:1309282 	J:155856 	
MGI:1859162	Rnf10	ring finger protein 10	5		positive regulation of myelination			IBA	PTN002659240 	J:265628 	
MGI:1859162	Rnf10	ring finger protein 10	5		positive regulation of myelination			ISO	RGD:1309282 	J:155856 	
MGI:1914838	Rnf41	ring finger protein 41	10		regulation of lymphocyte differentiation			IDA		J:141681 	
MGI:1914838	Rnf41	ring finger protein 41	10		regulation of myeloid cell differentiation			IDA		J:141681 	
MGI:106611	Rnf112	ring finger protein 112	11		embryonic brain development			IMP		J:261055 	
MGI:106611	Rnf112	ring finger protein 112	11		nervous system development			IEA	KW-0524 	J:60000 	
MGI:106611	Rnf112	ring finger protein 112	11		neuron differentiation			IMP		J:261052 	
MGI:106611	Rnf112	ring finger protein 112	11		neuron differentiation			ISO	Q9ULX5 	J:164563 	
MGI:106611	Rnf112	ring finger protein 112	11		positive regulation of glial cell differentiation			IMP		J:203098 	
MGI:106611	Rnf112	ring finger protein 112	11		positive regulation of neuron differentiation			IMP		J:203098 	
MGI:2442484	Rnf157	ring finger protein 157	11		positive regulation of dendrite extension			ISO	RGD:1591154 	J:155856 	
MGI:2444521	Rnf165	ring finger protein 165	18		axonogenesis			IMP	MGI:5516581 	J:198828 	
MGI:2444521	Rnf165	ring finger protein 165	18		innervation			IMP	MGI:5516581 	J:198828 	
MGI:2444521	Rnf165	ring finger protein 165	18		motor neuron axon guidance			IBA	PTN001007268 	J:265628 	
MGI:2444521	Rnf165	ring finger protein 165	18		motor neuron axon guidance			IMP	MGI:5516581 	J:198828 	
MGI:1917488	Rnf168	ring finger protein 168	16		isotype switching			IMP		J:156522 	
MGI:1289196	Rnf213	ring finger protein 213	11		angiogenesis			IMP		J:229327 	
MGI:1289196	Rnf213	ring finger protein 213	11		angiogenesis			ISO	Q63HN8 	J:164563 	
MGI:1289196	Rnf213	ring finger protein 213	11		sprouting angiogenesis			IBA	PTN001098684 	J:265628 	
MGI:1289196	Rnf213	ring finger protein 213	11		sprouting angiogenesis			ISO	Q63HN8 	J:164563 	
MGI:1195456	Rnh1	ribonuclease/angiogenin inhibitor 1	7		regulation of angiogenesis			ISO	P13489 	J:164563 	
MGI:1915045	Rnls	renalase, FAD-dependent amine oxidase	19		cardiac left ventricle morphogenesis	results in the morphogenesis of heart left ventricle		IMP	MGI:5433853 	J:186878 	
MGI:5305946	Rnu2-8	U2 small nuclear RNA 8	11		cerebellar granular layer morphogenesis			IMP	MGI:3054730 	J:179357 	
MGI:5305946	Rnu2-8	U2 small nuclear RNA 8	11		cerebellum development			IMP	MGI:3054730 	J:179357 	
MGI:5305946	Rnu2-8	U2 small nuclear RNA 8	11		neuron development			IMP	MGI:3054730 	J:179357 	
MGI:97996	ro	rough	2		hair follicle development			IMP	MGI:1857019 	J:92 	
MGI:106652	Ro60	Ro60, Y RNA binding protein	1		immune system development			IMP	MGI:2670227 	J:84627 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		aorta development			IGI	Q7TPD3 	J:244269 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		aortic valve morphogenesis	results in the morphogenesis of aortic valve leaflet		IGI	Q7TPD3 	J:244269 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		axon guidance	happens in neural tube floor plate,has the participant commissural neuron		IGI	MGI:1343102 	J:89780 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		axon guidance	happens in future spinal cord,has the participant neuron		IMP		J:89438 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		axon guidance			ISO	RGD:61941 	J:155856 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		axon midline choice point recognition			IGI	Q7TPD3 	J:143208 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		cell migration involved in sprouting angiogenesis			ISO	Q9Y6N7 	J:164563 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		chemorepulsion involved in postnatal olfactory bulb interneuron migration			ISO	Q9Y6N7 	J:164563 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		coronary vasculature development			IMP		J:222159 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		endocardial cushion formation	is a part of aortic valve morphogenesis		IGI	Q7TPD3 	J:244269 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		heart development			IMP		J:222159 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		mammary duct terminal end bud growth			IMP	MGI:3043142 	J:106011 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		negative regulation of mammary gland epithelial cell proliferation			ISO	Q9Y6N7 	J:164563 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		nervous system development			IEA	KW-0524 	J:60000 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		olfactory bulb interneuron development			IGI	Q7TPD3 	J:119469 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		outflow tract septum morphogenesis	is a part of aorta development		IGI	Q7TPD3 	J:244269 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		positive regulation of axonogenesis			ISO	Q9Y6N7 	J:164563 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		positive regulation of Notch signaling pathway involved in heart induction	happens in outflow tract		IDA		J:244269 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		pulmonary valve morphogenesis	results in the morphogenesis of pulmonary valve leaflet		IGI	Q7TPD3 	J:244269 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		regulation of dendrite morphogenesis			ISO	RGD:61941 	J:155856 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		ventricular septum development			IMP		J:222159 	
MGI:1274781	Robo1	roundabout guidance receptor 1	16		ventricular septum morphogenesis			IGI	Q7TPD3 	J:244269 	
MGI:1890110	Robo2	roundabout guidance receptor 2	16		aorta development			IGI	O89026 	J:244269 	
MGI:1890110	Robo2	roundabout guidance receptor 2	16		aortic valve morphogenesis	results in the morphogenesis of aortic valve leaflet		IGI	O89026 	J:244269 	
MGI:1890110	Robo2	roundabout guidance receptor 2	16		axon guidance	happens in neural tube lateral wall,has the participant commissural neuron		IMP	MGI:3043127 	J:89780 	
MGI:1890110	Robo2	roundabout guidance receptor 2	16		axon guidance			ISO	RGD:620167 	J:155856 	
MGI:1890110	Robo2	roundabout guidance receptor 2	16		axon midline choice point recognition			IGI	O89026 	J:143208 	
MGI:1890110	Robo2	roundabout guidance receptor 2	16		endocardial cushion formation	is a part of aortic valve morphogenesis		IGI	O89026 	J:244269 	
MGI:1890110	Robo2	roundabout guidance receptor 2	16		metanephros development	results in the development of ureteric bud		IMP	MGI:3043127 	J:90324 	
MGI:1890110	Robo2	roundabout guidance receptor 2	16		nervous system development			IEA	KW-0524 	J:60000 	
MGI:1890110	Robo2	roundabout guidance receptor 2	16		olfactory bulb interneuron development			IMP		J:119469 	
MGI:1890110	Robo2	roundabout guidance receptor 2	16		outflow tract septum morphogenesis	is a part of aorta development		IGI	O89026 	J:244269 	
MGI:1890110	Robo2	roundabout guidance receptor 2	16		positive regulation of axonogenesis			ISO	Q9HCK4 	J:164563 	
MGI:1890110	Robo2	roundabout guidance receptor 2	16		positive regulation of Notch signaling pathway involved in heart induction	happens in outflow tract		IDA		J:244269 	
MGI:1890110	Robo2	roundabout guidance receptor 2	16		pulmonary valve morphogenesis	results in the morphogenesis of pulmonary valve leaflet		IGI	O89026 	J:244269 	
MGI:1890110	Robo2	roundabout guidance receptor 2	16		retinal ganglion cell axon guidance			IMP		J:154456 	
MGI:1890110	Robo2	roundabout guidance receptor 2	16		ureteric bud development			IMP		J:90324 	
MGI:1890110	Robo2	roundabout guidance receptor 2	16		ureteric bud development			ISO	Q9HCK4 	J:164563 	
MGI:1890110	Robo2	roundabout guidance receptor 2	16		ventricular septum morphogenesis			IGI	O89026 	J:244269 	
MGI:1343102	Robo3	roundabout guidance receptor 3	9		axon guidance			IDA		J:276416 	
MGI:1343102	Robo3	roundabout guidance receptor 3	9		axon guidance	happens in future spinal cord,has the participant neuron		IDA		J:89438 	
MGI:1343102	Robo3	roundabout guidance receptor 3	9		axon guidance	happens in future spinal cord,has the participant neuron		IGI	MGI:1274781 	J:89438 	
MGI:1343102	Robo3	roundabout guidance receptor 3	9		axon guidance	happens in future spinal cord,has the participant neuron		IMP	MGI:3043150 	J:89438 	
MGI:1343102	Robo3	roundabout guidance receptor 3	9		axon guidance	happens in cerebellum primordium,has the participant CNS neuron (sensu Vertebrata)		IMP	MGI:3043150 	J:91469 	
MGI:1343102	Robo3	roundabout guidance receptor 3	9		axon midline choice point recognition			IMP		J:143208 	
MGI:1343102	Robo3	roundabout guidance receptor 3	9		axon midline choice point recognition	happens in embryo	PR:D3Z4M6	IMP		J:145298 	
MGI:1343102	Robo3	roundabout guidance receptor 3	9		chemoattraction of axon	happens in embryo,happens in commissural neuron	PR:000037777	IMP		J:145298 	
MGI:1343102	Robo3	roundabout guidance receptor 3	9		chemoattraction of axon	happens in embryo,happens in commissural neuron	PR:D3Z4M6	IMP		J:145298 	
MGI:1343102	Robo3	roundabout guidance receptor 3	9		chemorepulsion of axon	happens in embryo,happens in commissural neuron	PR:000037778	IMP		J:145298 	
MGI:1343102	Robo3	roundabout guidance receptor 3	9		commissural neuron axon guidance	happens in embryo	PR:D3Z4M6	IMP		J:145298 	
MGI:1343102	Robo3	roundabout guidance receptor 3	9		nervous system development			IEA	KW-0524 	J:60000 	
MGI:1343102	Robo3	roundabout guidance receptor 3	9		neuron migration	happens in cerebellum primordium,results in the movement of CNS neuron (sensu Vertebrata)|happens in pontine cistern,results in the movement of CNS neuron (sensu Vertebrata)|happens in metencephalon alar plate marginal layer,results in the movement of CNS neuron (sensu Vertebrata)		IMP	MGI:3043150 	J:91469 	
MGI:1921394	Robo4	roundabout guidance receptor 4	9		angiogenesis			ISO	Q8WZ75 	J:164563 	
MGI:107927	Rock1	Rho-associated coiled-coil containing protein kinase 1	18		negative regulation of angiogenesis			ISO	Q13464 	J:164563 	
MGI:107927	Rock1	Rho-associated coiled-coil containing protein kinase 1	18		neuron projection arborization			ISO	Q13464 	J:164563 	
MGI:107927	Rock1	Rho-associated coiled-coil containing protein kinase 1	18		neuron projection development			ISO	Q13464 	J:164563 	
MGI:107927	Rock1	Rho-associated coiled-coil containing protein kinase 1	18		regulation of keratinocyte differentiation			ISO	Q13464 	J:164563 	
MGI:107927	Rock1	Rho-associated coiled-coil containing protein kinase 1	18		regulation of neuron differentiation			ISO	Q13464 	J:164563 	
MGI:107926	Rock2	Rho-associated coiled-coil containing protein kinase 2	12		dendrite morphogenesis			IGI	MGI:87860 	J:193891 	
MGI:107926	Rock2	Rho-associated coiled-coil containing protein kinase 2	12		negative regulation of angiogenesis			ISO	O75116 	J:164563 	
MGI:107926	Rock2	Rho-associated coiled-coil containing protein kinase 2	12		neural tube closure			IGI	MGI:1100883 MGI:2135272 	J:119920 	
MGI:107926	Rock2	Rho-associated coiled-coil containing protein kinase 2	12		regulation of keratinocyte differentiation			ISO	O75116 	J:164563 	
MGI:1913299	Rogdi	rogdi homolog	16		brain development			ISO	Q9GZN7 	J:164563 	
MGI:1913299	Rogdi	rogdi homolog	16		hemopoiesis			IDA		J:73831 	
MGI:1913299	Rogdi	rogdi homolog	16		neurogenesis			ISO	Q9GZN7 	J:164563 	
MGI:1913299	Rogdi	rogdi homolog	16		odontogenesis of dentin-containing tooth			ISO	Q9GZN7 	J:164563 	
MGI:97998	Rom1	rod outer segment membrane protein 1	19		camera-type eye photoreceptor cell differentiation			IMP		J:158048 	
MGI:97998	Rom1	rod outer segment membrane protein 1	19		retina morphogenesis in camera-type eye			IMP		J:158048 	
MGI:97998	Rom1	rod outer segment membrane protein 1	19		retina vasculature development in camera-type eye			IMP		J:158048 	
MGI:1347520	Ror1	receptor tyrosine kinase-like orphan receptor 1	4		astrocyte development			ISO	RGD:1559469 	J:155856 	
MGI:1347520	Ror1	receptor tyrosine kinase-like orphan receptor 1	4		inner ear development			IMP		J:232175 	
MGI:1347520	Ror1	receptor tyrosine kinase-like orphan receptor 1	4		nervous system development			IBA	PTN002400475 	J:265628 	
MGI:1347520	Ror1	receptor tyrosine kinase-like orphan receptor 1	4		positive regulation of neuron projection development			IBA	PTN002400475 	J:265628 	
MGI:1347521	Ror2	receptor tyrosine kinase-like orphan receptor 2	13		astrocyte development			ISO	RGD:1305275 	J:155856 	
MGI:1347521	Ror2	receptor tyrosine kinase-like orphan receptor 2	13		cartilage condensation	happens in nasal capsule|happens in Meckel's cartilage|happens in cranium|happens in maxilla		IMP	MGI:2183225 	J:88955 	
MGI:1347521	Ror2	receptor tyrosine kinase-like orphan receptor 2	13		embryonic genitalia morphogenesis	has the participant genital tubercle		IMP	MGI:2183225 	J:88955 	
MGI:1347521	Ror2	receptor tyrosine kinase-like orphan receptor 2	13		inner ear morphogenesis			IMP	MGI:2183225 	J:140886 	
MGI:1347521	Ror2	receptor tyrosine kinase-like orphan receptor 2	13		nervous system development			IBA	PTN002400475 	J:265628 	
MGI:1347521	Ror2	receptor tyrosine kinase-like orphan receptor 2	13		positive regulation of macrophage differentiation			ISO	RGD:1305275 	J:155856 	
MGI:1347521	Ror2	receptor tyrosine kinase-like orphan receptor 2	13		positive regulation of neuron projection development			IBA	PTN002400475 	J:265628 	
MGI:1347521	Ror2	receptor tyrosine kinase-like orphan receptor 2	13		skeletal system development			IMP	MGI:2386954 	J:60754 	
MGI:1347521	Ror2	receptor tyrosine kinase-like orphan receptor 2	13		Wnt signaling pathway, planar cell polarity pathway			IMP	MGI:2183225 	J:140886 	
MGI:104661	Rora	RAR-related orphan receptor alpha	9		angiogenesis			ISO	P35398 	J:164563 	
MGI:104661	Rora	RAR-related orphan receptor alpha	9		cerebellar granule cell precursor proliferation			IMP	Q62226 	J:87181 	
MGI:104661	Rora	RAR-related orphan receptor alpha	9		cerebellar Purkinje cell differentiation	happens in cerebellum,results in the differentiation of Purkinje cell		IMP	MGI:1857035 	J:39065 	
MGI:104661	Rora	RAR-related orphan receptor alpha	9		T-helper 17 cell differentiation			IMP		J:131020 	
MGI:1343464	Rorb	RAR-related orphan receptor beta	19		amacrine cell differentiation			IMP		J:205743 	
MGI:1343464	Rorb	RAR-related orphan receptor beta	19		eye photoreceptor cell development			IMP		J:111028 	
MGI:1343464	Rorb	RAR-related orphan receptor beta	19		retina development in camera-type eye			IMP		J:205743 	
MGI:1343464	Rorb	RAR-related orphan receptor beta	19		retinal cone cell development			IDA		J:111028 	
MGI:1343464	Rorb	RAR-related orphan receptor beta	19		retinal rod cell development			IMP		J:111028 J:153683 	
MGI:104856	Rorc	RAR-related orphan receptor gamma	3		adipose tissue development			IMP		J:205648 	
MGI:104856	Rorc	RAR-related orphan receptor gamma	3		alpha-beta T cell differentiation	happens in small intestine,results in the differentiation of mature alpha-beta T cell		IMP	MGI:3026635 	J:91566 	
MGI:104856	Rorc	RAR-related orphan receptor gamma	3		lymph node development			IMP	MGI:3026635 	J:87395 	
MGI:104856	Rorc	RAR-related orphan receptor gamma	3		mucosal-associated lymphoid tissue development			IMP	MGI:3026635 	J:91566 	
MGI:104856	Rorc	RAR-related orphan receptor gamma	3		Peyer's patch development			IMP		J:87395 	
MGI:104856	Rorc	RAR-related orphan receptor gamma	3		regulation of gamma-delta T cell differentiation			IDA		J:174553 	
MGI:104856	Rorc	RAR-related orphan receptor gamma	3		T cell differentiation in thymus	happens in thymus,results in the differentiation of double-positive, alpha-beta thymocyte		IMP	MGI:3026635 	J:91566 	
MGI:104856	Rorc	RAR-related orphan receptor gamma	3		T-helper 17 cell differentiation			IDA		J:141227 	
MGI:104856	Rorc	RAR-related orphan receptor gamma	3		T-helper 17 cell differentiation			IMP		J:115922 J:131020 	
MGI:104856	Rorc	RAR-related orphan receptor gamma	3		T-helper cell differentiation			IMP		J:87395 	
MGI:1341105	Rp1	retinitis pigmentosa 1 (human)	1		photoreceptor cell development			IBA	PTN000543934 	J:265628 	
MGI:1341105	Rp1	retinitis pigmentosa 1 (human)	1		photoreceptor cell development			IMP		J:101744 	
MGI:1341105	Rp1	retinitis pigmentosa 1 (human)	1		photoreceptor cell outer segment organization			IDA		J:85754 	
MGI:1341105	Rp1	retinitis pigmentosa 1 (human)	1		retina development in camera-type eye			IBA	PTN000543934 	J:265628 	
MGI:1341105	Rp1	retinitis pigmentosa 1 (human)	1		retina development in camera-type eye	results in the development of retina		IMP		J:166679 	
MGI:1341105	Rp1	retinitis pigmentosa 1 (human)	1		retina morphogenesis in camera-type eye	has the participant retina		IMP		J:166679 	
MGI:1341105	Rp1	retinitis pigmentosa 1 (human)	1		retinal cone cell development			IDA		J:85754 	
MGI:1341105	Rp1	retinitis pigmentosa 1 (human)	1		retinal rod cell development			IDA		J:85754 	
MGI:2384303	Rp1l1	retinitis pigmentosa 1 homolog like 1	14		photoreceptor cell development			IBA	PTN000543934 	J:265628 	
MGI:2384303	Rp1l1	retinitis pigmentosa 1 homolog like 1	14		photoreceptor cell development			IMP		J:151463 	
MGI:2384303	Rp1l1	retinitis pigmentosa 1 homolog like 1	14		retina development in camera-type eye			IBA	PTN000543934 	J:265628 	
MGI:1915525	Rpa1	replication protein A1	11		hemopoiesis			IMP	MGI:3582609 	J:99303 	
